customer_id,customer_value_segment,customer_value_score,total_transaction_amount,total_transaction_count,credit_limit,avg_credit_utilization,months_inactive_last_year,contacts_last_year,months_as_customer,customer_age,gender,education_level,income_category,marital_status,card_category,attrition_flag
788544108,Medium_Value,0.2146121712032925,4037,74,6611.0,0.157,3,0,37,43,F,High School,Less than $40K,Single,Blue,Existing Customer
715583283,Medium_Value,0.2020319450848865,4068,66,7942.0,0.263,1,4,13,34,F,Graduate,Unknown,Married,Blue,Existing Customer
719917233,Low_Value,0.1478651104097786,1828,45,13382.0,0.087,3,2,36,49,M,Post-Graduate,$80K - $120K,Married,Blue,Attrited Customer
717103758,High_Value,0.3100212830965557,2616,42,18550.0,0.0,0,2,55,63,M,Graduate,Unknown,Single,Blue,Attrited Customer
714621183,Medium_Value,0.2105356512896221,4512,80,2650.0,0.621,3,4,36,39,F,Graduate,Less than $40K,Single,Blue,Existing Customer
721365033,Low_Value,0.1042731822733095,2095,43,1696.0,0.0,2,4,36,37,M,Uneducated,$40K - $60K,Single,Blue,Attrited Customer
712999008,Medium_Value,0.233560154988953,4316,72,2628.0,0.674,1,1,33,40,F,Graduate,Less than $40K,Single,Blue,Existing Customer
780790008,Medium_Value,0.1768526168316453,3967,69,1457.0,0.386,3,2,39,46,F,Unknown,$40K - $60K,Married,Blue,Existing Customer
779499933,High_Value,0.4570184711249583,4300,94,34516.0,0.036,1,1,28,46,M,Uneducated,$80K - $120K,Unknown,Blue,Existing Customer
717200508,Medium_Value,0.2450627298635734,4734,73,3056.0,0.667,1,3,32,40,F,Uneducated,Unknown,Single,Blue,Existing Customer
716995083,Medium_Value,0.2165897664930642,4218,64,2650.0,0.396,2,4,44,52,M,High School,$80K - $120K,Single,Blue,Existing Customer
718137183,High_Value,0.2868547422900141,5379,92,3331.0,0.676,2,3,38,58,F,College,Less than $40K,Married,Blue,Existing Customer
787507833,Medium_Value,0.211319939947823,4507,63,3343.0,0.544,2,1,38,49,F,Uneducated,Less than $40K,Unknown,Blue,Existing Customer
810974958,Low_Value,0.1192231191100241,2447,40,4123.0,0.427,3,2,46,51,M,High School,$60K - $80K,Married,Blue,Attrited Customer
717967833,High_Value,0.2680892077829799,4757,81,2677.0,0.581,1,0,36,55,F,Unknown,Less than $40K,Married,Blue,Existing Customer
712267983,Low_Value,0.114790131160131,2477,42,3023.0,0.833,3,3,45,57,F,Graduate,Less than $40K,Single,Blue,Attrited Customer
717376758,Medium_Value,0.2091313019532327,4108,72,2238.0,0.592,3,1,47,56,F,High School,Less than $40K,Married,Blue,Existing Customer
718250883,Low_Value,0.1437890472873229,2312,49,3875.0,0.361,3,3,51,59,F,High School,Unknown,Married,Blue,Attrited Customer
717491058,High_Value,0.2721527112074553,4012,60,20803.0,0.084,2,3,26,42,M,Post-Graduate,$60K - $80K,Single,Blue,Existing Customer
802243458,Low_Value,0.0747406799907722,1759,34,2760.0,0.0,3,2,42,48,M,Doctorate,$40K - $60K,Single,Blue,Attrited Customer
714485508,High_Value,0.2629019239299499,3906,81,9086.0,0.138,2,4,36,45,M,Doctorate,$80K - $120K,Single,Blue,Existing Customer
711377808,High_Value,0.2918306712970017,4360,66,21142.0,0.0,3,2,36,47,M,Graduate,$60K - $80K,Unknown,Blue,Existing Customer
718565733,Medium_Value,0.2144257228570182,4423,67,3653.0,0.484,2,4,36,62,M,Unknown,Less than $40K,Single,Blue,Existing Customer
712723608,Medium_Value,0.1913219295344372,3999,66,1713.0,0.0,2,4,36,44,F,Uneducated,Less than $40K,Unknown,Blue,Existing Customer
789948408,High_Value,0.4805932643447944,5220,74,34516.0,0.05,1,4,46,55,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
734909358,High_Value,0.2716734812891952,4354,79,6548.0,0.19,1,1,33,43,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
719267283,Medium_Value,0.2198631142473086,4598,71,1953.0,0.796,1,0,27,35,F,Doctorate,$40K - $60K,Married,Blue,Existing Customer
780684933,High_Value,0.2546389666183274,4887,69,3051.0,0.584,1,3,38,49,M,High School,$40K - $60K,Unknown,Blue,Existing Customer
720330558,Medium_Value,0.2142843461442937,2048,40,25256.0,0.038,2,3,25,44,M,Graduate,$80K - $120K,Married,Blue,Attrited Customer
720784833,Low_Value,0.0741784503536098,1884,43,1630.0,0.763,3,1,36,48,F,Graduate,Unknown,Single,Blue,Attrited Customer
789059958,High_Value,0.3836912577426654,3574,75,34516.0,0.03,2,4,30,42,M,High School,$120K +,Married,Gold,Existing Customer
797138883,High_Value,0.2691743068949955,3966,77,10800.0,0.138,2,3,37,43,M,Unknown,$40K - $60K,Married,Blue,Existing Customer
721448283,Low_Value,0.0756287666649416,2579,47,1876.0,0.819,3,1,26,39,F,Graduate,Less than $40K,Single,Blue,Attrited Customer
710552733,Low_Value,0.0985537664767032,2335,40,4963.0,0.0,3,2,36,42,M,Unknown,$60K - $80K,Married,Blue,Attrited Customer
742778358,High_Value,0.3156480296671909,4014,69,16739.0,0.073,1,4,37,44,M,Graduate,$60K - $80K,Single,Blue,Existing Customer
713933658,Low_Value,0.1271871470064019,4118,70,2463.0,0.658,6,2,45,56,F,Graduate,Less than $40K,Single,Blue,Existing Customer
788142483,High_Value,0.3984561032602648,4699,73,34516.0,0.037,3,1,38,46,M,College,$80K - $120K,Single,Silver,Existing Customer
789705408,Medium_Value,0.2098640458571634,3739,55,4743.0,0.356,1,2,37,50,M,College,$60K - $80K,Married,Blue,Existing Customer
780378633,Medium_Value,0.2023414026815018,3412,71,9382.0,0.155,3,4,33,43,M,College,$60K - $80K,Unknown,Blue,Existing Customer
817422408,Medium_Value,0.1916206423110912,4110,71,2059.0,0.543,2,3,30,45,F,Uneducated,Less than $40K,Single,Blue,Existing Customer
781297983,High_Value,0.354287448227258,3525,78,20410.0,0.059,2,3,52,58,M,Unknown,$60K - $80K,Divorced,Blue,Existing Customer
710671608,Medium_Value,0.1904080995434839,3961,69,6798.0,0.135,3,4,31,39,F,Graduate,Less than $40K,Divorced,Blue,Existing Customer
719967708,Medium_Value,0.226736749380246,3592,66,6472.0,0.329,1,4,32,44,F,Unknown,Less than $40K,Single,Blue,Existing Customer
711879633,Medium_Value,0.2248659756781018,4480,70,2766.0,0.718,1,2,29,45,M,High School,Less than $40K,Single,Blue,Existing Customer
716444733,Medium_Value,0.2191637921442082,4271,79,1438.3,0.0,3,4,46,55,F,Graduate,Less than $40K,Married,Blue,Existing Customer
718460958,Medium_Value,0.1807181087746124,4498,64,3283.0,0.565,3,4,35,49,F,College,Less than $40K,Married,Blue,Existing Customer
789953733,High_Value,0.2580526977351252,4519,78,2470.0,0.794,1,3,37,46,F,Graduate,Less than $40K,Married,Blue,Existing Customer
770278833,High_Value,0.3627583732203748,3924,82,20695.0,0.06,1,3,37,43,M,Unknown,$120K +,Married,Blue,Existing Customer
787291308,Medium_Value,0.2404015508431434,4389,79,4228.0,0.404,2,4,36,42,F,Graduate,Less than $40K,Married,Blue,Existing Customer
710644158,High_Value,0.3493984332099688,4293,73,31743.0,0.042,3,1,28,45,M,Graduate,$80K - $120K,Unknown,Blue,Existing Customer
717095733,Medium_Value,0.1712628160131383,4284,69,3212.0,0.784,3,4,29,48,F,Unknown,Less than $40K,Unknown,Blue,Existing Customer
813338733,High_Value,0.272140165108256,4477,82,5884.0,0.235,2,2,42,47,F,Unknown,Unknown,Single,Blue,Existing Customer
787536933,Medium_Value,0.228657086905498,4768,80,1724.0,0.0,2,3,33,44,F,Unknown,Less than $40K,Single,Blue,Existing Customer
714384783,Low_Value,0.0705772319756195,2017,37,2468.0,0.0,3,3,36,59,F,Graduate,Less than $40K,Married,Blue,Attrited Customer
713847858,Low_Value,0.0722404584399688,1849,43,1438.3,0.0,3,3,36,49,F,Graduate,Less than $40K,Divorced,Blue,Attrited Customer
809809008,High_Value,0.2553114554080953,4570,68,3111.0,0.495,1,2,42,47,F,Graduate,Less than $40K,Married,Blue,Existing Customer
719446833,High_Value,0.2838745263121106,4214,83,2799.0,0.547,1,3,46,58,F,High School,Less than $40K,Married,Blue,Existing Customer
720570333,Medium_Value,0.2141091116876247,4786,81,1912.0,0.608,3,0,36,48,F,College,Less than $40K,Married,Blue,Existing Customer
815308683,Medium_Value,0.2387918070560843,3101,54,18927.0,0.047,3,1,41,46,M,College,$80K - $120K,Married,Blue,Existing Customer
810875958,Low_Value,0.0898139698822619,2473,44,2016.0,0.196,4,3,46,51,F,Graduate,Less than $40K,Married,Blue,Attrited Customer
717775608,High_Value,0.2725177829914815,4850,80,4830.0,0.408,2,0,43,51,M,Post-Graduate,$80K - $120K,Unknown,Blue,Existing Customer
718766058,Low_Value,0.0917102481361967,2123,37,1438.3,0.0,2,2,36,56,M,Graduate,$80K - $120K,Single,Blue,Attrited Customer
710656683,Medium_Value,0.1739553042122028,4442,64,1986.0,0.813,3,1,36,50,F,High School,Less than $40K,Single,Blue,Existing Customer
768390708,Medium_Value,0.2390195602996931,4006,68,2877.0,0.395,1,1,41,47,M,Unknown,$80K - $120K,Single,Blue,Existing Customer
713263758,High_Value,0.2632979944592655,5085,78,2312.0,0.864,2,2,45,53,F,College,Less than $40K,Single,Blue,Existing Customer
754564308,Medium_Value,0.1700706055930199,3601,66,2644.0,0.804,3,2,39,46,F,Graduate,$40K - $60K,Married,Blue,Existing Customer
827890758,Low_Value,0.1555301430162968,3785,63,2062.0,0.631,3,0,35,39,F,Uneducated,Less than $40K,Single,Blue,Existing Customer
779945508,Medium_Value,0.2246808575903285,3808,81,3510.0,0.536,2,2,35,50,F,Graduate,Less than $40K,Married,Blue,Existing Customer
720807183,Medium_Value,0.2500246588371186,3281,63,15026.0,0.061,2,1,36,55,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
709309308,Medium_Value,0.2095774068638498,1704,34,27186.0,0.0,3,2,37,50,M,College,$80K - $120K,Unknown,Blue,Attrited Customer
715844733,Medium_Value,0.1920850857540935,4596,71,2174.0,0.403,3,2,36,45,M,High School,$60K - $80K,Married,Blue,Existing Customer
712332183,High_Value,0.3986013668696155,3934,74,29535.0,0.03,1,0,36,42,M,College,$80K - $120K,Single,Blue,Existing Customer
790123983,High_Value,0.2644929317840039,4297,88,2974.0,0.703,2,1,43,50,F,High School,Less than $40K,Single,Blue,Existing Customer
711721458,Low_Value,0.1079225548013798,2329,43,1438.3,0.0,2,2,36,50,F,Graduate,Less than $40K,Unknown,Blue,Attrited Customer
716860233,High_Value,0.2556865324974155,4124,87,8148.0,0.086,3,0,39,51,F,Uneducated,Less than $40K,Married,Blue,Existing Customer
714678408,Low_Value,0.1344822013180312,4727,83,2646.0,0.749,6,4,31,48,F,Post-Graduate,Less than $40K,Married,Blue,Existing Customer
708798483,Low_Value,0.0640348672710305,2567,43,2054.0,0.0,3,2,24,37,F,Unknown,Unknown,Single,Blue,Attrited Customer
708501783,High_Value,0.2918493379325693,1868,40,34516.0,0.043,2,4,36,43,M,High School,$120K +,Married,Blue,Attrited Customer
713645883,Medium_Value,0.2065007316704327,5202,88,1879.0,0.791,3,4,23,37,F,High School,Less than $40K,Single,Blue,Existing Customer
718622658,High_Value,0.3218152208967886,4472,86,15913.0,0.107,2,3,34,45,M,High School,$80K - $120K,Single,Blue,Existing Customer
710641008,Low_Value,0.1551372088015338,2473,56,8685.0,0.0,3,4,36,44,F,High School,Less than $40K,Single,Blue,Existing Customer
718547358,Medium_Value,0.2121412453123365,3863,69,2676.0,0.65,3,2,52,60,F,Uneducated,$40K - $60K,Unknown,Blue,Existing Customer
716177583,Medium_Value,0.2503245428582026,4722,89,1438.3,0.0,2,4,36,58,F,Post-Graduate,Less than $40K,Single,Blue,Existing Customer
713417433,Medium_Value,0.2300834356973381,4496,77,1711.0,0.0,1,3,28,42,M,Graduate,$40K - $60K,Single,Blue,Existing Customer
713043183,High_Value,0.2662943300723375,4313,84,2572.0,0.766,2,4,48,61,M,High School,$40K - $60K,Single,Blue,Existing Customer
719328858,Low_Value,0.1374007706236324,2342,40,4535.0,0.0,2,6,43,56,M,High School,$60K - $80K,Married,Blue,Attrited Customer
718501983,Medium_Value,0.1767137739242132,4682,89,5950.0,0.188,6,1,36,44,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
803800533,Low_Value,0.1228324841923067,2866,59,2088.0,0.467,3,4,33,39,M,Unknown,$40K - $60K,Single,Blue,Attrited Customer
771790083,Medium_Value,0.2086712691323315,4116,64,10466.0,0.199,3,2,32,43,F,Unknown,Less than $40K,Married,Silver,Existing Customer
712817808,Low_Value,0.1108398735741724,2045,53,4761.0,0.328,2,1,23,39,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
811697958,Medium_Value,0.2440127185081959,4451,65,1488.0,0.507,1,4,45,50,F,Unknown,Less than $40K,Married,Blue,Existing Customer
817089408,High_Value,0.3156318361343789,4413,69,19114.0,0.092,1,2,27,44,M,College,$60K - $80K,Married,Blue,Existing Customer
803406558,Medium_Value,0.1666109827529143,4189,86,7536.0,0.169,5,4,24,30,F,Uneducated,Unknown,Single,Blue,Existing Customer
717297708,Medium_Value,0.1983450656384132,4439,74,2441.0,0.685,3,3,37,47,F,Graduate,Unknown,Single,Blue,Existing Customer
808756458,High_Value,0.2786480145674139,3821,83,13189.0,0.091,3,3,42,47,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
718352358,Low_Value,0.0875643259727785,2687,41,1914.0,0.0,3,2,35,49,F,Post-Graduate,Less than $40K,Married,Blue,Attrited Customer
780638958,Medium_Value,0.2163479749005852,4483,77,2468.0,0.75,2,1,31,42,F,Graduate,$40K - $60K,Divorced,Blue,Existing Customer
721026033,Low_Value,0.1159891066248347,2673,43,2564.0,0.491,3,2,44,57,F,Unknown,Less than $40K,Single,Blue,Existing Customer
719894433,Low_Value,0.0850984011113621,2492,43,1679.0,0.566,2,3,24,43,F,Unknown,Less than $40K,Married,Blue,Attrited Customer
812493033,Medium_Value,0.2476408139309112,5102,63,3410.0,0.326,1,1,37,44,F,High School,$40K - $60K,Single,Blue,Existing Customer
718256658,Low_Value,0.1569031918607883,4554,75,2728.0,0.0,5,1,38,45,F,Uneducated,Less than $40K,Married,Blue,Existing Customer
711421233,High_Value,0.2717581307328309,4969,84,7119.0,0.213,3,3,43,51,M,High School,$60K - $80K,Single,Blue,Existing Customer
710335983,Medium_Value,0.2300761083511438,4297,64,3532.0,0.246,1,3,36,57,F,High School,Less than $40K,Divorced,Blue,Existing Customer
720108783,Medium_Value,0.2448201647132201,4328,68,7459.0,0.23,3,3,50,60,F,Uneducated,Unknown,Single,Blue,Existing Customer
818259558,High_Value,0.2654720869974399,3951,79,2294.0,0.69,2,3,56,64,F,Graduate,Less than $40K,Single,Blue,Existing Customer
708511983,Low_Value,0.1540764338721555,3950,82,1663.0,0.0,3,2,18,37,M,Graduate,$80K - $120K,Married,Blue,Existing Customer
708838908,Medium_Value,0.1732806195010189,3192,61,5129.0,0.322,3,4,42,49,F,Unknown,$40K - $60K,Single,Blue,Existing Customer
778720533,Low_Value,0.0922757942107897,2141,35,1722.0,0.0,2,3,37,53,F,Graduate,Less than $40K,Married,Blue,Attrited Customer
793015083,Medium_Value,0.2129471703376918,4481,77,2586.0,0.491,3,4,40,46,F,Graduate,Unknown,Married,Blue,Existing Customer
821336133,Medium_Value,0.2186418774686218,3927,60,8708.0,0.114,3,2,46,50,F,High School,Less than $40K,Single,Blue,Existing Customer
713905608,Medium_Value,0.2451105026506809,3270,63,8869.0,0.0,2,2,50,56,F,Unknown,Less than $40K,Single,Blue,Existing Customer
779164608,Medium_Value,0.2186068598672291,4224,77,2641.0,0.506,2,3,34,45,F,Graduate,Less than $40K,Married,Blue,Existing Customer
714835833,High_Value,0.3825219761878269,4192,73,34516.0,0.03,3,2,36,43,M,High School,$80K - $120K,Divorced,Blue,Existing Customer
823863033,High_Value,0.3368087237120285,4254,73,34516.0,0.043,6,1,48,52,M,Unknown,$80K - $120K,Married,Silver,Existing Customer
713321508,High_Value,0.2714508221977624,4579,87,1965.0,0.598,1,4,36,47,F,Unknown,Less than $40K,Single,Blue,Existing Customer
708992733,Medium_Value,0.2440414787276013,4759,98,1513.0,0.0,3,2,36,50,F,High School,Less than $40K,Married,Blue,Existing Customer
709488108,Low_Value,0.1443608668908789,1841,39,10543.0,0.0,2,3,36,42,M,College,$40K - $60K,Single,Blue,Attrited Customer
716094333,High_Value,0.2570881311208057,2750,57,17764.0,0.082,2,1,42,49,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
778567983,High_Value,0.2636743815140387,4512,77,1438.3,0.0,1,3,43,50,F,Graduate,$40K - $60K,Single,Blue,Existing Customer
712178883,Medium_Value,0.2356221900807925,3592,79,6371.0,0.305,2,1,36,49,F,College,$40K - $60K,Single,Blue,Existing Customer
717490008,High_Value,0.3011484414774726,4282,52,19188.0,0.085,1,1,36,43,M,Graduate,$80K - $120K,Divorced,Blue,Existing Customer
718282983,Medium_Value,0.2292254212852681,4522,75,3076.0,0.734,3,3,47,60,M,College,Less than $40K,Unknown,Blue,Existing Customer
747208083,Medium_Value,0.1985345675543997,4344,68,2822.0,0.532,3,2,42,49,M,Graduate,$40K - $60K,Single,Blue,Existing Customer
820276908,Low_Value,0.0955429239665297,2232,41,4139.0,0.0,3,1,37,42,F,College,$40K - $60K,Married,Blue,Attrited Customer
719960133,High_Value,0.3683005081413895,3910,68,34516.0,0.026,2,2,26,42,M,College,$80K - $120K,Single,Silver,Existing Customer
711062958,Low_Value,0.1307526976738003,3462,49,4121.0,0.506,2,2,23,43,M,Graduate,$120K +,Single,Blue,Existing Customer
714917583,Medium_Value,0.2502275044708545,3338,65,10074.0,0.107,1,2,36,42,F,Doctorate,Less than $40K,Unknown,Silver,Existing Customer
767256933,High_Value,0.252616713974261,4852,85,2621.0,0.228,2,4,36,43,M,Uneducated,$60K - $80K,Married,Blue,Existing Customer
712568358,Medium_Value,0.1713478997683709,3115,69,3394.0,0.0,2,2,29,47,M,High School,$60K - $80K,Married,Blue,Existing Customer
789182358,High_Value,0.3526819444341801,3991,76,17628.0,0.08,1,2,45,56,M,Uneducated,$80K - $120K,Single,Blue,Existing Customer
716989683,Medium_Value,0.211597169518115,3331,74,4480.0,0.55,3,3,48,56,M,Doctorate,$80K - $120K,Single,Blue,Existing Customer
827968383,Medium_Value,0.1929610673769769,4084,70,3370.0,0.678,3,2,39,43,F,High School,Less than $40K,Unknown,Blue,Existing Customer
819647358,Medium_Value,0.1663213522632363,2413,53,12871.0,0.0,3,2,33,38,M,Unknown,$60K - $80K,Single,Blue,Attrited Customer
788966958,Medium_Value,0.2475535093441887,4613,86,3112.0,0.65,2,2,34,47,F,Graduate,Unknown,Married,Blue,Existing Customer
789502308,Low_Value,0.1207632106551481,2379,46,1551.0,0.509,3,5,49,57,F,Unknown,Less than $40K,Single,Blue,Attrited Customer
756458508,Medium_Value,0.1800425444485175,3309,67,1682.0,0.553,2,3,37,44,M,Graduate,$60K - $80K,Single,Blue,Existing Customer
714643983,Medium_Value,0.1888768013385697,4119,73,2758.0,0.731,3,3,36,42,F,High School,Less than $40K,Married,Blue,Existing Customer
711606558,Medium_Value,0.2479630470567488,4697,83,1909.0,0.454,2,2,39,49,F,High School,Less than $40K,Married,Blue,Existing Customer
824155458,High_Value,0.3197362149466352,4674,72,11332.0,0.145,1,2,44,48,M,High School,$80K - $120K,Married,Blue,Existing Customer
710445183,Medium_Value,0.2301751495605803,4076,60,7567.0,0.33,1,2,31,44,M,Doctorate,$120K +,Single,Blue,Existing Customer
802834158,Low_Value,0.1060124580833803,1934,30,6743.0,0.258,2,2,36,42,M,Unknown,$60K - $80K,Married,Blue,Attrited Customer
712038258,High_Value,0.2754899248928438,2538,42,32838.0,0.052,3,3,36,48,M,Unknown,$80K - $120K,Single,Blue,Attrited Customer
712864683,Low_Value,0.043187381773673,1693,37,1438.3,0.0,3,3,30,42,F,Doctorate,Less than $40K,Single,Blue,Attrited Customer
813971283,Medium_Value,0.2116104532649876,3623,63,2510.0,0.601,1,2,38,43,M,Unknown,$80K - $120K,Married,Blue,Existing Customer
764211033,High_Value,0.2680546927898454,4483,87,3199.0,0.787,2,1,43,50,F,Uneducated,Less than $40K,Unknown,Blue,Existing Customer
721424583,Medium_Value,0.1939820057578036,4237,76,1918.0,0.469,2,3,26,35,F,High School,Less than $40K,Married,Blue,Existing Customer
713886333,Medium_Value,0.1796294867541243,1682,43,18660.0,0.039,3,1,39,47,M,High School,$60K - $80K,Married,Blue,Attrited Customer
711741708,Low_Value,0.1356084564892688,2302,42,7591.0,0.0,2,3,33,41,M,Post-Graduate,$80K - $120K,Unknown,Blue,Attrited Customer
794217108,Medium_Value,0.2399942631695976,3694,67,14315.0,0.094,3,1,37,43,M,College,$120K +,Single,Blue,Existing Customer
715339758,High_Value,0.2649139324953189,4168,64,18038.0,0.066,3,1,36,64,F,High School,Unknown,Divorced,Blue,Existing Customer
709610283,Medium_Value,0.2112737957093629,4544,72,1853.0,0.0,2,3,34,42,F,Graduate,Less than $40K,Single,Blue,Existing Customer
714575208,Medium_Value,0.2487222990217799,4192,62,4951.0,0.404,1,1,43,49,M,Doctorate,$40K - $60K,Single,Blue,Existing Customer
716758908,High_Value,0.3893920848633211,4492,71,34516.0,0.064,2,3,27,46,M,Uneducated,$120K +,Single,Blue,Existing Customer
778915233,Low_Value,0.1093673548348594,2377,47,1757.0,0.188,2,3,32,51,F,Graduate,Less than $40K,Married,Blue,Attrited Customer
789466008,High_Value,0.3140008337689375,3578,75,24033.0,0.025,3,4,38,47,M,Graduate,$60K - $80K,Married,Blue,Existing Customer
716635758,Medium_Value,0.1710693155845561,4345,68,3276.0,0.712,3,2,29,38,F,Unknown,$40K - $60K,Single,Blue,Existing Customer
771819258,High_Value,0.280633110169447,4561,82,3614.0,0.0,1,2,40,52,M,Unknown,$120K +,Married,Blue,Existing Customer
713451408,Medium_Value,0.2119561315051938,3392,70,1943.0,0.851,1,3,36,47,M,High School,$60K - $80K,Divorced,Blue,Existing Customer
780146658,Low_Value,0.0597837695275498,1633,32,3795.0,0.663,2,4,25,40,F,Post-Graduate,$40K - $60K,Married,Blue,Attrited Customer
711675108,Medium_Value,0.1753829508592639,3956,71,4075.0,0.537,3,1,30,43,F,Graduate,Less than $40K,Single,Blue,Existing Customer
755467683,Low_Value,0.1287079622582972,2403,42,3001.0,0.161,2,4,41,48,F,Graduate,Less than $40K,Single,Blue,Attrited Customer
792864858,Low_Value,0.1398423439955208,2311,58,5726.0,0.146,3,3,37,47,M,Unknown,Less than $40K,Unknown,Blue,Existing Customer
713009208,Medium_Value,0.2186479888886767,4292,66,2077.0,0.787,2,3,44,54,F,Graduate,Less than $40K,Single,Blue,Existing Customer
772231233,Medium_Value,0.2224605809172083,4250,85,2157.0,0.334,2,4,30,41,F,Graduate,Less than $40K,Married,Blue,Existing Customer
720510333,Medium_Value,0.2037516331585249,4574,84,2037.0,0.662,2,2,20,40,F,College,$40K - $60K,Unknown,Blue,Existing Customer
780199233,High_Value,0.3172650130096737,4478,87,14914.0,0.074,1,1,23,33,M,Doctorate,$120K +,Single,Blue,Existing Customer
711700158,Medium_Value,0.188814376003594,4384,70,1580.0,0.392,3,2,39,47,F,High School,Less than $40K,Single,Blue,Existing Customer
788275083,High_Value,0.2964741002582117,4678,80,15483.0,0.111,3,4,38,46,M,College,$60K - $80K,Married,Blue,Existing Customer
708804633,Low_Value,0.1154991589664372,2888,39,1916.0,0.0,2,2,36,44,F,Doctorate,Less than $40K,Divorced,Blue,Attrited Customer
714479358,Low_Value,0.0760968516966878,2216,34,3610.0,0.43,3,3,36,51,M,Graduate,$80K - $120K,Single,Blue,Attrited Customer
711406758,Medium_Value,0.2267657653021493,4385,80,1667.0,0.0,2,2,36,48,F,Graduate,Less than $40K,Married,Blue,Existing Customer
821424483,Medium_Value,0.2034021364192722,4242,70,1438.3,0.0,3,1,47,51,F,High School,Less than $40K,Single,Blue,Existing Customer
769438608,Low_Value,0.1022787079611482,2522,42,1942.0,0.443,3,2,42,48,F,Graduate,Less than $40K,Married,Blue,Attrited Customer
822068583,Low_Value,0.1519953977509736,3946,48,2231.0,0.0,3,0,44,48,F,Uneducated,Unknown,Single,Blue,Existing Customer
711371208,Medium_Value,0.234857141309436,4490,68,6465.0,0.288,2,2,36,50,F,College,Unknown,Married,Blue,Existing Customer
788832033,Low_Value,0.142648080404689,3015,64,8599.0,0.109,3,3,19,35,M,High School,$40K - $60K,Unknown,Blue,Existing Customer
713452533,Low_Value,0.1154973851118281,3427,64,1438.3,0.0,3,3,22,35,F,Graduate,Less than $40K,Single,Blue,Existing Customer
720212508,Medium_Value,0.1892866001275431,3325,76,4402.0,0.158,3,4,37,51,F,Graduate,Less than $40K,Single,Blue,Existing Customer
717825033,Medium_Value,0.22736244487359,4509,80,5444.0,0.459,3,2,36,50,M,Unknown,$60K - $80K,Divorced,Blue,Existing Customer
779926608,Medium_Value,0.2362022921998442,4697,82,1438.3,0.0,2,1,36,50,F,High School,Less than $40K,Married,Blue,Existing Customer
713608383,Low_Value,0.1131476948184414,1632,36,1438.3,0.0,1,4,40,54,F,Unknown,Less than $40K,Married,Blue,Attrited Customer
710125608,Medium_Value,0.2275751701857851,4756,73,2679.0,0.582,2,0,36,45,F,Unknown,Less than $40K,Single,Blue,Existing Customer
712724733,Low_Value,0.1419536207951227,3959,71,2766.0,0.626,3,1,19,31,F,Post-Graduate,Less than $40K,Single,Blue,Existing Customer
718286658,High_Value,0.3048042303595518,4059,80,25293.0,0.045,3,1,22,42,M,Graduate,$60K - $80K,Single,Silver,Existing Customer
714195108,Medium_Value,0.184145380963888,4077,70,2707.0,0.663,3,4,37,45,F,Post-Graduate,Unknown,Single,Blue,Existing Customer
720867708,Low_Value,0.0740759284953639,2335,41,1748.0,0.631,3,2,33,45,F,Graduate,Less than $40K,Unknown,Blue,Attrited Customer
752573508,Medium_Value,0.1874741691741768,3718,72,4034.0,0.463,2,4,26,45,F,High School,$40K - $60K,Single,Blue,Existing Customer
768661758,High_Value,0.4024473637362432,4919,75,26129.0,0.067,2,1,47,53,M,Uneducated,$120K +,Divorced,Blue,Existing Customer
721126833,Medium_Value,0.1867290093728582,2038,39,14902.0,0.0,2,3,41,51,M,High School,$80K - $120K,Married,Blue,Attrited Customer
716093133,Medium_Value,0.2434088342571171,3831,68,12228.0,0.175,2,2,31,38,F,Uneducated,$40K - $60K,Single,Blue,Existing Customer
771092433,Medium_Value,0.1919605622958767,4434,67,1724.0,0.0,3,3,42,55,F,Graduate,Less than $40K,Single,Blue,Existing Customer
712807758,Low_Value,0.071852861540744,2476,32,1438.3,0.0,3,3,39,47,F,Graduate,Less than $40K,Single,Blue,Attrited Customer
721514883,High_Value,0.3440450402878969,4657,78,16665.0,0.069,0,1,25,38,M,Graduate,$80K - $120K,Single,Blue,Existing Customer
824140908,Medium_Value,0.1738403624534644,1246,27,20974.0,0.0,3,4,48,52,M,Uneducated,$120K +,Single,Blue,Attrited Customer
712971708,High_Value,0.2682631060437703,4648,80,3139.0,0.347,0,3,26,43,F,Unknown,Less than $40K,Single,Blue,Existing Customer
716471508,High_Value,0.3668326500668241,4350,83,19865.0,0.0,1,2,36,54,M,Unknown,$120K +,Single,Blue,Existing Customer
782548758,High_Value,0.2616247282763802,5668,82,2069.0,0.623,2,3,36,42,F,High School,Less than $40K,Divorced,Blue,Existing Customer
720444408,Low_Value,0.0906929608977412,2576,42,2231.0,0.803,2,4,25,35,F,College,Less than $40K,Single,Blue,Attrited Customer
717389433,High_Value,0.4365257773890891,3638,67,33371.0,0.0,1,4,51,62,F,High School,Unknown,Single,Silver,Existing Customer
714292533,Medium_Value,0.2084352205145157,3593,64,2544.0,0.0,1,2,36,48,F,College,Less than $40K,Married,Blue,Existing Customer
