id_conta,id_cliente,tipo_conta,status,data_abertura
105844,5844,Corrente,Ativa,2018-12-11 15:02:31
105845,5845,Corrente,Ativa,2024-05-02 09:47:01
105846,5846,Corrente,Ativa,2023-06-23 20:57:11
105847,5847,Digital,Bloqueada,2022-01-22 02:16:12
105848,5848,Corrente,Ativa,2024-11-18 10:57:25
105849,5849,Corrente,Ativa,2022-06-02 02:54:31
105850,5850,Corrente,Encerrada,2023-01-11 12:41:40
105851,5851,Digital,Ativa,2021-11-17 18:03:52
105852,5852,Digital,Ativa,2025-07-02 02:15:23
105853,5853,Corrente,Encerrada,2023-12-02 13:03:15
105854,5854,Corrente,Ativa,2019-09-13 08:54:45
105855,5855,Corrente,Ativa,2023-02-25 11:01:14
105856,5856,Digital,Ativa,2018-01-26 16:02:41
105857,5857,Digital,Ativa,2024-09-28 03:37:06
105858,5858,Digital,Ativa,2024-11-07 14:41:39
105859,5859,Corrente,Ativa,2022-04-08 11:41:15
105860,5860,Corrente,Ativa,2022-10-30 02:59:08
105861,5861,Corrente,Ativa,2023-08-04 18:54:54
105862,5862,Corrente,Ativa,2018-05-23 12:36:22
105863,5863,Corrente,Ativa,2023-03-20 15:12:40
105864,5864,Corrente,Ativa,2025-05-24 14:33:09
105865,5865,Corrente,Ativa,2022-03-16 13:27:30
105866,5866,Digital,Ativa,2020-04-11 21:09:51
105867,5867,Digital,Ativa,2018-05-05 12:59:25
105868,5868,Corrente,Ativa,2020-11-21 15:51:08
105869,5869,Digital,Ativa,2020-08-12 14:49:02
105870,5870,Corrente,Ativa,2021-10-07 07:21:16
105871,5871,Corrente,Ativa,2020-05-25 10:04:08
105872,5872,Corrente,Ativa,2018-08-27 18:38:55
105873,5873,Digital,Bloqueada,2022-06-26 18:27:58
105874,5874,Corrente,Ativa,2025-12-03 02:07:00
105875,5875,Corrente,Ativa,2019-07-19 21:56:13
105876,5876,Corrente,Ativa,2023-04-17 05:37:32
105877,5877,Corrente,Ativa,2023-05-19 03:19:22
105878,5878,Digital,Ativa,2020-07-28 01:40:10
105879,5879,Digital,Ativa,2018-07-22 21:26:54
105880,5880,Digital,Ativa,2020-05-12 09:10:49
105881,5881,Digital,Ativa,2019-06-04 08:47:58
105882,5882,Corrente,Ativa,2022-06-20 02:13:13
105883,5883,Corrente,Ativa,2019-12-11 00:37:40
105884,5884,Digital,Ativa,2024-08-16 02:43:45
105885,5885,Corrente,Ativa,2025-10-06 02:31:00
105886,5886,Corrente,Ativa,2023-06-22 18:02:24
105887,5887,Digital,Ativa,2022-07-14 20:17:04
105888,5888,Corrente,Ativa,2021-11-30 18:36:42
105889,5889,Corrente,Encerrada,2022-10-30 03:30:05
105890,5890,Corrente,Ativa,2019-01-03 12:02:11
105891,5891,Digital,Ativa,2020-01-25 10:05:34
105892,5892,Digital,Ativa,2018-12-28 13:33:34
105893,5893,Corrente,Ativa,2018-04-23 23:41:09
105894,5894,Digital,Ativa,2020-04-10 05:10:39
105895,5895,Corrente,Ativa,2021-01-09 19:43:40
105896,5896,Corrente,Ativa,2019-03-15 15:54:21
105897,5897,Corrente,Ativa,2021-08-28 01:47:38
105898,5898,Corrente,Ativa,2022-09-19 13:57:53
105899,5899,Corrente,Ativa,2025-04-04 15:37:56
105900,5900,Corrente,Bloqueada,2019-02-01 07:50:50
105901,5901,Corrente,Encerrada,2025-11-27 03:09:29
105902,5902,Corrente,Ativa,2020-11-21 11:40:20
105903,5903,Corrente,Ativa,2020-06-07 03:30:10
105904,5904,Corrente,Ativa,2019-12-17 18:47:15
105905,5905,Corrente,Ativa,2023-10-11 07:50:02
105906,5906,Corrente,Ativa,2024-08-07 23:59:40
105907,5907,Corrente,Ativa,2019-10-20 21:39:45
105908,5908,Corrente,Ativa,2020-12-30 14:20:44
105909,5909,Corrente,Ativa,2019-01-25 08:05:26
105910,5910,Corrente,Ativa,2021-01-12 08:42:04
105911,5911,Corrente,Ativa,2021-01-07 17:41:22
105912,5912,Digital,Ativa,2020-07-20 12:23:08
105913,5913,Corrente,Ativa,2019-11-08 14:21:25
105914,5914,Corrente,Ativa,2024-03-12 00:07:04
105915,5915,Corrente,Ativa,2023-02-17 12:22:14
105916,5916,Digital,Ativa,2019-10-02 21:08:03
105917,5917,Digital,Ativa,2023-09-11 15:37:37
105918,5918,Corrente,Ativa,2018-11-15 14:13:31
105919,5919,Corrente,Bloqueada,2020-01-21 12:14:06
105920,5920,Corrente,Ativa,2021-12-14 07:15:09
105921,5921,Corrente,Ativa,2025-03-29 12:13:43
105922,5922,Corrente,Ativa,2022-11-03 22:39:11
105923,5923,Digital,Ativa,2018-02-02 20:33:06
105924,5924,Digital,Ativa,2019-06-08 20:07:54
105925,5925,Corrente,Ativa,2019-02-26 01:48:29
105926,5926,Corrente,Ativa,2025-08-22 13:07:34
105927,5927,Corrente,Ativa,2024-08-30 04:59:43
105928,5928,Corrente,Ativa,2021-04-26 03:55:12
105929,5929,Digital,Ativa,2020-02-11 05:49:14
105930,5930,Corrente,Encerrada,2018-07-08 07:10:15
105931,5931,Corrente,Ativa,2019-12-01 16:52:06
105932,5932,Corrente,Ativa,2024-06-14 03:27:22
105933,5933,Corrente,Encerrada,2025-09-08 05:01:34
105934,5934,Corrente,Ativa,2020-04-28 03:06:06
105935,5935,Digital,Ativa,2024-03-21 18:51:58
105936,5936,Corrente,Ativa,2019-05-28 20:52:50
105937,5937,Corrente,Ativa,2022-03-29 09:00:19
105938,5938,Digital,Encerrada,2022-01-07 03:03:51
105939,5939,Digital,Ativa,2018-12-17 23:51:44
105940,5940,Corrente,Ativa,2025-01-25 14:46:04
105941,5941,Corrente,Ativa,2020-11-12 09:41:53
105942,5942,Corrente,Ativa,2024-09-27 14:44:13
105943,5943,Corrente,Ativa,2020-07-28 17:49:07
105944,5944,Corrente,Ativa,2022-05-18 19:49:25
105945,5945,Digital,Ativa,2025-09-14 01:05:08
105946,5946,Corrente,Ativa,2025-12-02 04:19:11
105947,5947,Corrente,Ativa,2020-12-19 22:23:24
105948,5948,Corrente,Ativa,2021-02-20 08:50:13
105949,5949,Corrente,Ativa,2019-03-16 12:36:01
105950,5950,Digital,Ativa,2019-03-29 13:34:54
105951,5951,Corrente,Ativa,2019-05-29 11:42:44
105952,5952,Corrente,Ativa,2021-06-08 18:50:08
105953,5953,Corrente,Ativa,2025-12-27 19:15:56
105954,5954,Corrente,Ativa,2023-11-20 19:29:41
105955,5955,Corrente,Ativa,2023-08-02 04:36:44
105956,5956,Corrente,Ativa,2020-02-08 06:51:23
105957,5957,Corrente,Ativa,2021-10-17 21:08:12
105958,5958,Corrente,Ativa,2024-01-05 00:11:53
105959,5959,Corrente,Ativa,2023-12-08 01:14:07
105960,5960,Corrente,Ativa,2021-01-29 07:19:52
105961,5961,Digital,Ativa,2019-05-26 23:31:39
105962,5962,Corrente,Ativa,2018-05-01 12:48:28
105963,5963,Corrente,Ativa,2021-06-10 21:21:54
105964,5964,Corrente,Ativa,2019-05-03 13:03:30
105965,5965,Corrente,Ativa,2024-05-11 17:04:46
105966,5966,Corrente,Ativa,2024-08-01 19:27:52
105967,5967,Digital,Ativa,2025-10-20 06:20:15
105968,5968,Corrente,Ativa,2025-05-21 16:51:10
105969,5969,Digital,Ativa,2022-03-28 23:47:57
105970,5970,Digital,Ativa,2020-01-02 19:19:34
105971,5971,Digital,Ativa,2018-02-15 14:39:05
105972,5972,Corrente,Ativa,2020-07-29 20:50:53
105973,5973,Corrente,Ativa,2022-10-20 11:43:29
105974,5974,Corrente,Ativa,2018-04-20 17:33:20
105975,5975,Corrente,Ativa,2023-04-13 04:59:05
105976,5976,Digital,Bloqueada,2023-07-15 05:29:19
105977,5977,Corrente,Ativa,2021-12-23 09:00:31
105978,5978,Corrente,Ativa,2024-02-05 16:51:24
105979,5979,Digital,Ativa,2018-11-06 21:50:21
105980,5980,Corrente,Ativa,2018-02-17 01:52:31
105981,5981,Digital,Ativa,2020-05-04 01:58:56
105982,5982,Corrente,Ativa,2020-09-14 06:03:49
105983,5983,Corrente,Ativa,2023-12-26 16:14:27
105984,5984,Digital,Ativa,2019-10-02 12:06:25
105985,5985,Corrente,Ativa,2024-11-19 19:43:56
105986,5986,Corrente,Ativa,2019-06-15 13:00:54
105987,5987,Corrente,Ativa,2021-04-29 11:40:39
105988,5988,Corrente,Ativa,2019-06-23 14:39:25
105989,5989,Corrente,Ativa,2018-10-09 00:40:13
105990,5990,Corrente,Ativa,2019-12-23 19:23:34
105991,5991,Corrente,Ativa,2020-02-04 01:46:01
105992,5992,Corrente,Ativa,2023-01-09 22:02:00
105993,5993,Digital,Ativa,2024-08-19 02:36:16
105994,5994,Corrente,Ativa,2021-03-09 20:46:33
105995,5995,Corrente,Ativa,2022-11-11 07:38:45
105996,5996,Corrente,Ativa,2025-06-20 08:25:43
105997,5997,Digital,Ativa,2025-03-04 14:25:12
105998,5998,Corrente,Ativa,2024-11-10 17:08:15
105999,5999,Digital,Ativa,2024-08-01 02:00:42
106000,6000,Corrente,Ativa,2021-02-04 16:03:35
106001,6001,Digital,Ativa,2021-02-12 23:46:13
106002,6002,Digital,Ativa,2025-07-13 10:02:15
106003,6003,Digital,Ativa,2018-12-10 03:59:51
106004,6004,Corrente,Ativa,2018-08-04 15:54:55
106005,6005,Corrente,Ativa,2022-11-07 13:42:47
106006,6006,Corrente,Ativa,2019-05-04 06:30:30
106007,6007,Corrente,Ativa,2018-03-11 06:48:07
106008,6008,Corrente,Ativa,2021-05-29 08:42:15
106009,6009,Corrente,Ativa,2020-11-09 20:18:03
106010,6010,Corrente,Ativa,2021-04-22 18:40:57
106011,6011,Corrente,Ativa,2024-12-26 23:07:41
106012,6012,Corrente,Ativa,2023-05-14 10:43:38
106013,6013,Corrente,Ativa,2022-04-11 07:16:25
106014,6014,Corrente,Ativa,2019-05-11 00:20:05
106015,6015,Corrente,Ativa,2024-09-08 14:17:44
106016,6016,Corrente,Ativa,2020-04-22 19:04:18
106017,6017,Digital,Ativa,2025-07-25 19:35:37
106018,6018,Digital,Ativa,2020-01-12 00:45:36
106019,6019,Corrente,Ativa,2018-10-12 18:14:53
106020,6020,Corrente,Ativa,2022-11-27 17:14:48
106021,6021,Digital,Ativa,2023-11-14 16:56:13
106022,6022,Digital,Ativa,2021-02-17 15:51:21
106023,6023,Corrente,Ativa,2020-07-22 13:56:13
106024,6024,Corrente,Bloqueada,2022-11-15 04:27:05
106025,6025,Corrente,Ativa,2021-11-04 23:11:59
106026,6026,Corrente,Ativa,2019-03-23 01:16:18
106027,6027,Digital,Ativa,2018-10-05 08:53:19
106028,6028,Corrente,Ativa,2024-03-15 08:08:58
106029,6029,Digital,Ativa,2019-02-07 12:36:35
106030,6030,Corrente,Encerrada,2020-11-24 14:55:19
106031,6031,Corrente,Ativa,2025-04-28 12:03:52
106032,6032,Corrente,Ativa,2022-07-15 09:40:33
106033,6033,Corrente,Ativa,2024-11-16 07:18:09
106034,6034,Corrente,Ativa,2024-01-19 18:36:26
106035,6035,Corrente,Ativa,2020-04-12 23:37:12
106036,6036,Corrente,Ativa,2023-04-02 06:33:47
106037,6037,Corrente,Ativa,2020-04-21 20:53:59
106038,6038,Corrente,Ativa,2020-01-15 09:57:37
106039,6039,Digital,Ativa,2021-08-18 10:36:44
106040,6040,Corrente,Ativa,2024-04-24 09:37:11
106041,6041,Corrente,Ativa,2021-03-03 16:20:51
106042,6042,Corrente,Ativa,2022-02-09 17:03:33
106043,6043,Corrente,Ativa,2020-01-03 01:17:40
106044,6044,Digital,Ativa,2022-07-15 02:00:47
106045,6045,Corrente,Ativa,2025-05-15 04:01:56
106046,6046,Corrente,Ativa,2022-02-24 15:06:52
106047,6047,Corrente,Ativa,2019-05-03 18:48:57
106048,6048,Corrente,Ativa,2020-11-03 22:57:51
106049,6049,Corrente,Ativa,2025-04-07 09:52:25
106050,6050,Digital,Bloqueada,2023-06-20 04:28:38
106051,6051,Corrente,Encerrada,2023-09-10 23:33:11
106052,6052,Corrente,Ativa,2021-12-04 22:19:00
106053,6053,Corrente,Ativa,2025-12-24 07:48:12
106054,6054,Corrente,Ativa,2019-06-15 16:08:19
106055,6055,Digital,Ativa,2025-01-20 17:28:17
106056,6056,Digital,Ativa,2018-12-30 08:49:24
106057,6057,Corrente,Ativa,2018-11-05 21:15:51
106058,6058,Corrente,Ativa,2020-04-04 09:01:20
106059,6059,Corrente,Ativa,2024-02-08 11:06:45
106060,6060,Digital,Ativa,2025-02-13 09:34:55
106061,6061,Corrente,Ativa,2023-07-19 10:15:13
106062,6062,Corrente,Bloqueada,2021-10-21 17:12:33
106063,6063,Digital,Ativa,2018-05-07 16:22:31
106064,6064,Digital,Ativa,2025-08-24 14:40:05
106065,6065,Corrente,Ativa,2018-03-22 14:56:05
106066,6066,Digital,Ativa,2018-12-25 18:51:01
106067,6067,Corrente,Ativa,2020-12-07 14:14:05
106068,6068,Corrente,Encerrada,2022-01-07 12:04:46
106069,6069,Digital,Ativa,2023-10-23 22:33:32
106070,6070,Corrente,Ativa,2020-07-06 05:07:46
106071,6071,Digital,Ativa,2023-07-08 15:22:37
106072,6072,Digital,Ativa,2023-12-18 15:24:52
106073,6073,Digital,Ativa,2018-12-21 15:01:41
106074,6074,Digital,Ativa,2021-11-13 16:13:44
106075,6075,Corrente,Ativa,2025-04-20 10:11:59
106076,6076,Corrente,Ativa,2024-09-14 00:11:04
106077,6077,Corrente,Ativa,2021-09-07 15:40:01
106078,6078,Digital,Ativa,2024-05-20 14:47:52
106079,6079,Corrente,Ativa,2024-06-06 08:50:36
106080,6080,Digital,Ativa,2019-07-01 09:42:13
106081,6081,Digital,Ativa,2024-09-14 21:14:08
106082,6082,Corrente,Ativa,2019-01-28 22:45:27
106083,6083,Corrente,Ativa,2023-11-02 19:58:31
106084,6084,Corrente,Ativa,2022-12-31 15:42:47
106085,6085,Corrente,Ativa,2020-06-09 09:46:52
106086,6086,Digital,Ativa,2021-06-03 03:57:48
106087,6087,Corrente,Ativa,2025-07-10 17:08:23
106088,6088,Digital,Ativa,2021-06-28 17:12:15
106089,6089,Corrente,Ativa,2018-09-02 00:16:57
106090,6090,Corrente,Ativa,2024-08-12 21:19:48
106091,6091,Corrente,Ativa,2020-08-17 22:10:57
106092,6092,Digital,Ativa,2018-05-23 12:58:16
106093,6093,Corrente,Ativa,2021-02-26 21:02:35
106094,6094,Digital,Ativa,2020-08-11 18:57:30
106095,6095,Corrente,Ativa,2024-04-23 11:10:45
106096,6096,Corrente,Ativa,2023-04-06 07:30:40
106097,6097,Corrente,Ativa,2021-07-25 23:50:54
106098,6098,Corrente,Ativa,2022-12-17 15:04:59
106099,6099,Corrente,Ativa,2023-11-21 15:20:52
106100,6100,Corrente,Ativa,2025-05-04 03:44:51
106101,6101,Corrente,Ativa,2023-03-03 14:33:00
106102,6102,Corrente,Ativa,2024-02-27 17:56:44
106103,6103,Corrente,Ativa,2023-04-09 00:28:44
106104,6104,Corrente,Encerrada,2023-09-17 04:56:19
106105,6105,Digital,Ativa,2021-04-28 08:14:00
106106,6106,Corrente,Ativa,2019-05-20 18:43:08
106107,6107,Corrente,Ativa,2021-07-23 16:21:41
106108,6108,Digital,Ativa,2025-07-19 12:00:07
106109,6109,Corrente,Ativa,2022-04-28 23:54:32
106110,6110,Corrente,Ativa,2018-02-16 13:18:36
106111,6111,Corrente,Bloqueada,2022-06-07 02:47:44
106112,6112,Digital,Ativa,2019-11-17 23:16:38
106113,6113,Corrente,Ativa,2024-04-19 12:17:42
106114,6114,Corrente,Ativa,2021-12-24 06:43:41
106115,6115,Corrente,Ativa,2021-10-19 08:29:02
106116,6116,Corrente,Ativa,2020-11-17 03:59:09
106117,6117,Digital,Ativa,2020-07-20 00:03:27
106118,6118,Digital,Ativa,2018-09-17 19:52:16
106119,6119,Corrente,Ativa,2023-02-16 21:35:43
106120,6120,Corrente,Ativa,2021-02-08 05:39:29
106121,6121,Corrente,Ativa,2025-01-24 23:56:15
106122,6122,Digital,Ativa,2022-09-06 02:16:13
106123,6123,Corrente,Ativa,2022-04-10 04:35:49
106124,6124,Digital,Encerrada,2025-06-15 19:18:11
106125,6125,Corrente,Ativa,2019-10-17 04:12:36
106126,6126,Digital,Ativa,2025-05-11 05:50:06
106127,6127,Corrente,Ativa,2024-06-27 12:23:00
106128,6128,Corrente,Ativa,2025-02-04 19:24:41
106129,6129,Corrente,Ativa,2020-07-04 01:53:52
106130,6130,Digital,Ativa,2023-06-15 19:10:24
106131,6131,Corrente,Ativa,2023-07-31 03:22:52
106132,6132,Corrente,Ativa,2018-08-09 10:17:35
106133,6133,Digital,Ativa,2020-02-14 14:28:34
106134,6134,Digital,Ativa,2023-04-06 21:05:59
106135,6135,Digital,Ativa,2018-11-04 02:19:16
106136,6136,Corrente,Bloqueada,2021-03-30 11:15:05
106137,6137,Digital,Ativa,2021-02-11 10:08:08
106138,6138,Corrente,Ativa,2024-01-08 17:01:55
106139,6139,Digital,Ativa,2020-11-17 07:21:02
106140,6140,Digital,Ativa,2018-07-29 14:50:46
106141,6141,Corrente,Ativa,2019-11-09 02:16:44
106142,6142,Corrente,Ativa,2025-04-13 14:14:22
106143,6143,Corrente,Ativa,2020-09-23 02:43:51
106144,6144,Digital,Ativa,2023-03-26 02:50:30
106145,6145,Corrente,Ativa,2022-10-17 08:58:38
106146,6146,Corrente,Ativa,2025-06-15 01:47:40
106147,6147,Digital,Ativa,2023-07-15 08:06:59
106148,6148,Corrente,Ativa,2021-11-15 02:50:47
106149,6149,Digital,Ativa,2024-04-18 06:23:21
106150,6150,Corrente,Ativa,2024-07-15 00:11:06
106151,6151,Corrente,Ativa,2025-04-28 18:58:55
106152,6152,Digital,Ativa,2024-11-05 14:54:17
106153,6153,Corrente,Ativa,2025-02-20 00:58:20
106154,6154,Corrente,Ativa,2023-04-05 19:53:13
106155,6155,Digital,Ativa,2023-10-10 15:20:51
106156,6156,Corrente,Ativa,2025-10-24 15:49:00
106157,6157,Corrente,Ativa,2020-08-01 04:38:51
106158,6158,Corrente,Ativa,2025-11-14 00:13:59
106159,6159,Digital,Ativa,2018-12-02 02:29:11
106160,6160,Corrente,Ativa,2025-05-29 09:43:15
106161,6161,Corrente,Ativa,2018-02-18 18:57:56
106162,6162,Digital,Ativa,2023-03-27 07:38:28
106163,6163,Corrente,Ativa,2025-07-29 04:08:18
106164,6164,Corrente,Ativa,2022-09-30 16:31:08
106165,6165,Corrente,Ativa,2022-10-10 22:36:49
106166,6166,Digital,Encerrada,2024-06-11 10:00:15
106167,6167,Corrente,Bloqueada,2021-12-15 02:49:49
106168,6168,Corrente,Ativa,2020-10-27 21:48:32
106169,6169,Digital,Ativa,2019-11-04 18:58:02
106170,6170,Corrente,Bloqueada,2025-04-05 13:50:58
106171,6171,Corrente,Ativa,2025-09-08 16:20:31
106172,6172,Corrente,Ativa,2022-08-14 07:21:44
106173,6173,Digital,Ativa,2020-01-24 00:03:50
106174,6174,Corrente,Ativa,2024-08-17 10:22:57
106175,6175,Corrente,Ativa,2019-09-27 22:16:42
106176,6176,Corrente,Ativa,2020-11-18 12:04:39
106177,6177,Corrente,Bloqueada,2020-06-15 03:40:26
106178,6178,Digital,Ativa,2018-05-18 13:02:20
106179,6179,Corrente,Ativa,2021-10-20 07:11:09
106180,6180,Corrente,Ativa,2022-11-03 11:28:47
106181,6181,Corrente,Ativa,2019-02-02 02:00:07
106182,6182,Corrente,Ativa,2021-06-26 14:29:10
106183,6183,Corrente,Ativa,2019-03-10 04:30:51
106184,6184,Corrente,Ativa,2024-07-18 14:56:58
106185,6185,Digital,Ativa,2020-03-31 09:56:37
106186,6186,Corrente,Ativa,2022-09-21 04:46:38
106187,6187,Digital,Ativa,2019-04-14 17:01:35
106188,6188,Corrente,Ativa,2020-11-01 02:29:53
106189,6189,Corrente,Ativa,2018-03-17 23:23:42
106190,6190,Corrente,Ativa,2018-03-07 01:16:47
106191,6191,Corrente,Ativa,2025-12-31 09:53:39
106192,6192,Digital,Ativa,2022-04-24 08:11:12
106193,6193,Digital,Ativa,2024-04-28 07:48:54
106194,6194,Digital,Ativa,2022-04-17 15:48:14
106195,6195,Corrente,Ativa,2022-08-25 19:26:34
106196,6196,Corrente,Ativa,2024-02-25 09:36:17
106197,6197,Corrente,Ativa,2024-05-20 10:36:05
106198,6198,Digital,Encerrada,2022-08-05 11:11:20
106199,6199,Corrente,Ativa,2023-06-07 17:33:24
106200,6200,Digital,Ativa,2020-08-02 12:31:00
106201,6201,Corrente,Bloqueada,2021-02-27 17:19:27
106202,6202,Digital,Ativa,2018-04-09 03:52:19
106203,6203,Corrente,Ativa,2024-12-27 21:48:32
106204,6204,Digital,Ativa,2021-10-11 05:03:31
106205,6205,Corrente,Ativa,2021-08-14 21:40:24
106206,6206,Corrente,Bloqueada,2019-12-19 03:48:29
106207,6207,Corrente,Bloqueada,2024-09-09 01:02:55
106208,6208,Corrente,Ativa,2025-12-19 21:14:07
106209,6209,Digital,Bloqueada,2019-09-14 14:26:16
106210,6210,Corrente,Ativa,2021-12-24 14:48:54
106211,6211,Digital,Ativa,2025-07-31 06:08:44
106212,6212,Corrente,Ativa,2020-12-12 11:10:39
106213,6213,Corrente,Ativa,2023-02-14 02:31:08
106214,6214,Corrente,Ativa,2025-02-04 00:17:12
106215,6215,Corrente,Bloqueada,2018-08-21 06:14:44
106216,6216,Corrente,Ativa,2020-10-06 23:31:55
106217,6217,Corrente,Ativa,2019-01-23 20:35:43
106218,6218,Corrente,Ativa,2024-01-27 07:48:59
106219,6219,Corrente,Ativa,2018-12-30 17:55:21
106220,6220,Corrente,Ativa,2023-05-15 22:55:24
106221,6221,Corrente,Ativa,2020-12-13 23:12:33
106222,6222,Digital,Ativa,2021-12-24 15:57:44
106223,6223,Corrente,Ativa,2019-11-15 03:34:45
106224,6224,Corrente,Ativa,2018-01-19 23:07:48
106225,6225,Digital,Ativa,2018-01-21 21:24:26
106226,6226,Corrente,Ativa,2020-08-29 12:23:21
106227,6227,Digital,Ativa,2019-11-10 18:12:43
106228,6228,Corrente,Ativa,2018-08-17 04:30:15
106229,6229,Digital,Ativa,2023-05-18 18:29:53
106230,6230,Corrente,Ativa,2024-09-07 07:07:32
106231,6231,Corrente,Ativa,2018-11-29 10:50:17
106232,6232,Digital,Ativa,2021-03-13 04:18:47
106233,6233,Corrente,Bloqueada,2020-04-16 12:34:07
106234,6234,Corrente,Ativa,2020-07-22 07:57:39
106235,6235,Corrente,Ativa,2025-02-20 05:41:29
106236,6236,Digital,Ativa,2020-06-30 17:32:09
106237,6237,Corrente,Ativa,2020-02-19 04:40:10
106238,6238,Digital,Ativa,2019-03-05 21:23:52
106239,6239,Digital,Ativa,2022-03-31 04:27:50
106240,6240,Corrente,Ativa,2022-08-10 11:42:35
106241,6241,Corrente,Ativa,2019-07-24 01:24:22
106242,6242,Corrente,Ativa,2025-02-06 13:43:11
106243,6243,Corrente,Ativa,2023-07-11 22:29:12
106244,6244,Corrente,Ativa,2019-04-17 23:32:02
106245,6245,Corrente,Ativa,2021-08-05 00:24:15
106246,6246,Corrente,Ativa,2021-03-02 19:43:10
106247,6247,Corrente,Ativa,2020-10-13 21:12:29
106248,6248,Corrente,Ativa,2024-05-24 16:59:25
106249,6249,Digital,Ativa,2024-06-09 06:59:56
106250,6250,Digital,Ativa,2019-06-19 19:06:36
106251,6251,Corrente,Ativa,2023-10-20 12:04:18
106252,6252,Digital,Ativa,2023-03-09 11:53:32
106253,6253,Digital,Ativa,2025-06-06 11:36:57
106254,6254,Corrente,Ativa,2025-08-11 04:17:10
106255,6255,Corrente,Ativa,2021-04-25 22:04:49
106256,6256,Digital,Ativa,2025-07-26 09:58:33
106257,6257,Digital,Ativa,2021-06-12 00:52:45
106258,6258,Digital,Ativa,2019-11-04 03:59:42
106259,6259,Corrente,Ativa,2019-11-01 21:43:26
106260,6260,Corrente,Ativa,2022-10-02 03:45:06
106261,6261,Corrente,Ativa,2024-08-10 11:20:05
106262,6262,Corrente,Ativa,2018-11-14 23:58:54
106263,6263,Corrente,Ativa,2024-07-18 19:50:48
106264,6264,Corrente,Ativa,2024-02-09 14:53:33
106265,6265,Corrente,Ativa,2024-06-09 22:13:23
106266,6266,Corrente,Ativa,2022-09-10 21:03:42
106267,6267,Digital,Ativa,2019-10-31 02:34:44
106268,6268,Corrente,Ativa,2025-08-08 10:49:34
106269,6269,Corrente,Ativa,2025-04-28 03:41:57
106270,6270,Corrente,Ativa,2018-04-18 18:07:14
106271,6271,Corrente,Ativa,2025-03-16 11:03:45
106272,6272,Digital,Ativa,2020-11-23 03:58:43
106273,6273,Digital,Bloqueada,2023-01-25 23:49:55
106274,6274,Corrente,Ativa,2023-01-18 04:53:31
106275,6275,Digital,Ativa,2022-06-06 13:59:51
106276,6276,Corrente,Bloqueada,2021-10-03 16:05:12
106277,6277,Corrente,Ativa,2018-10-05 02:38:21
106278,6278,Corrente,Ativa,2024-05-31 15:47:03
106279,6279,Digital,Ativa,2018-11-24 22:49:49
106280,6280,Corrente,Ativa,2018-09-11 04:48:38
106281,6281,Corrente,Ativa,2022-07-21 02:18:33
106282,6282,Corrente,Ativa,2020-07-09 10:27:45
106283,6283,Corrente,Ativa,2021-01-01 23:46:01
106284,6284,Corrente,Ativa,2021-03-01 23:57:40
106285,6285,Corrente,Ativa,2023-06-02 16:20:35
106286,6286,Corrente,Ativa,2025-06-22 17:37:39
106287,6287,Digital,Ativa,2022-12-14 18:35:31
106288,6288,Corrente,Ativa,2024-09-14 21:15:02
106289,6289,Digital,Ativa,2020-04-03 19:50:58
106290,6290,Corrente,Ativa,2025-11-30 19:46:41
106291,6291,Corrente,Ativa,2018-06-12 17:33:08
106292,6292,Corrente,Bloqueada,2021-08-09 05:39:08
106293,6293,Digital,Ativa,2025-04-16 19:47:49
106294,6294,Corrente,Ativa,2025-06-18 16:23:09
106295,6295,Digital,Ativa,2020-12-15 07:32:23
106296,6296,Corrente,Ativa,2025-05-08 06:03:22
106297,6297,Digital,Ativa,2019-06-30 21:53:02
106298,6298,Digital,Ativa,2020-02-29 03:39:42
106299,6299,Corrente,Ativa,2024-09-08 08:08:18
106300,6300,Corrente,Ativa,2020-11-07 14:44:13
106301,6301,Corrente,Ativa,2019-01-13 13:30:05
106302,6302,Digital,Ativa,2024-04-29 03:39:26
106303,6303,Corrente,Ativa,2023-04-05 07:53:55
106304,6304,Digital,Ativa,2025-12-13 14:56:51
106305,6305,Digital,Ativa,2022-12-15 05:51:18
106306,6306,Corrente,Ativa,2025-04-19 03:02:43
106307,6307,Corrente,Ativa,2021-02-12 13:05:49
106308,6308,Digital,Ativa,2025-09-21 03:30:30
106309,6309,Corrente,Encerrada,2024-11-21 03:39:47
106310,6310,Digital,Ativa,2025-10-08 05:18:53
106311,6311,Corrente,Ativa,2025-02-09 08:12:46
106312,6312,Digital,Ativa,2023-12-12 14:56:09
106313,6313,Corrente,Ativa,2021-02-16 06:09:43
106314,6314,Digital,Ativa,2020-05-13 16:38:28
106315,6315,Corrente,Ativa,2021-09-29 21:06:39
106316,6316,Corrente,Ativa,2021-03-17 16:21:37
106317,6317,Corrente,Encerrada,2018-03-26 16:01:00
106318,6318,Digital,Ativa,2024-04-30 00:47:52
106319,6319,Corrente,Ativa,2022-02-13 06:03:42
106320,6320,Digital,Ativa,2024-03-15 00:23:26
106321,6321,Corrente,Ativa,2021-06-29 10:15:44
106322,6322,Corrente,Ativa,2021-09-29 10:59:16
106323,6323,Corrente,Ativa,2020-07-24 15:50:58
106324,6324,Corrente,Ativa,2021-03-05 13:36:41
106325,6325,Digital,Ativa,2024-02-18 15:49:14
106326,6326,Corrente,Ativa,2020-01-10 23:26:12
106327,6327,Digital,Ativa,2022-08-10 23:50:59
